Date,AAPL,AXP,BA,CAT,CSCO,DIS,GS,HD,IBM,JPM,KO,MCD,MRK,UNH,WBA
24/08/17,159.270004,85.360001,238.740005,114.779999,31.24,101.519997,222.990005,148.25,142.940002,91.519997,45.41,158.410004,62.709999,194.75,80.5
25/08/17,159.860001,85.470001,235.889999,115.349998,31.440001,102.410004,222.470001,149.649994,143.740005,91.889999,45.57,158.820007,62.939999,194.360001,81.129997
28/08/17,161.470001,85.410004,237.179993,115.07,31.540001,102.559998,220.350006,151.389999,142.509995,91.599998,45.419998,159.669998,63.32,195.089996,81.160004
29/08/17,162.910004,85.419998,240.490005,116.010002,31.48,102.57,219.960007,149.839996,143.139999,91.099998,45.450001,159.380005,63.119999,196.729996,81.419998
30/08/17,163.350006,85.690002,240.460007,117.550003,31.99,102.870003,222.419998,150,142.559998,91.309998,45.389999,159.529999,63.119999,195.880005,81.779999
31/08/17,164,86.099998,239.660004,117.489998,32.209999,101.199997,223.740005,149.869995,143.029999,90.889999,45.549999,159.970001,63.860001,198.899994,81.5
01/09/17,164.050003,86.139999,240.330002,118.279999,32.299999,101.5,225.880005,150.779999,144.080002,91.699997,45.779999,159.809998,63.830002,199.75,81.220001
05/09/17,162.080002,85.309998,237,118.300003,31.620001,101.599998,217.779999,152.929993,143.039993,89.510002,45.919998,159.100006,63.619999,199.309998,81.459999
06/09/17,161.910004,85.230003,234.619995,116.980003,31.870001,101.5,218.830002,156.559998,143.820007,90.110001,45.959999,158.220001,64,198.380005,81.760002
07/09/17,161.259995,84.410004,236.309998,117.769997,31.76,97.059998,215.839996,157.929993,142.899994,88.529999,46.279999,159.899994,64.32,198.169998,81.559998
08/09/17,158.630005,84.25,238.779999,117.82,31.48,97.07,217.210007,159.660004,142.449997,88.419998,46.299999,159.710007,64.269997,197.75,81.389999
11/09/17,161.5,85.690002,240.589996,118.870003,32.189999,97.089996,221.059998,158.369995,144.860001,89.790001,46.52,161.529999,65.129997,199.580002,82.279999
12/09/17,160.860001,86.550003,240.580002,120.940002,32.41,97.889999,225.949997,159.910004,145.759995,90.889999,46.720001,156.330002,65.459999,197.470001,82.739998
13/09/17,159.649994,86.639999,241.929993,119.629997,32.18,98.82,226.559998,160.020004,145.990005,91.150002,46.869999,157,65.449997,198.330002,82.730003
14/09/17,158.279999,86.190002,245.229996,120.480003,32.189999,97.900002,226.850006,159.380005,145.539993,90.970001,46.110001,157,66.120003,197.729996,82.010002
15/09/17,159.880005,86.989998,249,121.370003,32.439999,98.519997,225.220001,158.399994,144.820007,91.620003,46.18,156.919998,66.160004,198.179993,82.5
18/09/17,158.669998,87.870003,253.080002,123.830002,32.52,98.099998,227.529999,157.809998,144.550003,92.919998,46.110001,156.679993,65.989998,198.190002,82.599998
19/09/17,158.729996,89,252.460007,124.739998,32.490002,98.43,228.910004,157.660004,144.389999,93.940002,45.98,157.429993,65.949997,194.649994,81.209999
20/09/17,156.070007,88.43,255.460007,124.849998,32.599998,99.209999,229.789993,158.679993,145.880005,94.599998,45.779999,159.880005,65.790001,195.75,78.839996
21/09/17,153.389999,88.419998,256.040009,124.790001,32.700001,98.889999,231.289993,159.190002,145.259995,95.029999,45.400002,159.029999,65.599998,195.210007,78.199997
22/09/17,151.889999,88.400002,256.450012,124.43,33.369999,98.599998,231.029999,159.970001,145.130005,94.830002,45.490002,158.910004,65.129997,193.029999,78.410004
25/09/17,150.550003,88.209999,254.320007,124.32,33.720001,99.57,230.259995,161.100006,145.869995,94.120003,45.689999,156.259995,65.18,191.75,78.959999
26/09/17,153.139999,88.690002,253.699997,124.510002,33.759998,98.629997,229.940002,161.259995,146.559998,93.699997,45.57,153.350006,64.760002,192.699997,79.080002
27/09/17,154.229996,89.489998,255.279999,124.519997,33.48,99.239998,234.759995,160.919998,145.660004,95.18,44.639999,154.050003,64.57,194.490005,78.150002
28/09/17,153.279999,90.139999,254.270004,125.230003,33.349998,98.050003,235.470001,162.360001,145.660004,95.379997,44.91,157.490005,64.290001,196.100006,77.519997
29/09/17,154.119995,90.459999,254.210007,124.709999,33.630001,98.57,237.190002,163.559998,145.080002,95.510002,45.009998,156.679993,64.029999,195.850006,77.220001
02/10/17,153.809998,90.540001,255.990005,124.720001,33.75,99.860001,240.649994,164.020004,146.660004,96.839996,44.799999,156.960007,64.550003,197.440002,76.599998
03/10/17,154.479996,91.43,255.460007,125.510002,33.849998,100.790001,241.619995,165.169998,146.779999,97.349998,45.189999,156.860001,64.370003,198.630005,76.790001
04/10/17,153.479996,91.010002,255.759995,126.739998,33.439999,100.550003,240.309998,165.289993,146.479996,96.360001,45.5,157.210007,64.599998,200.479996,75.830002
05/10/17,155.389999,91.160004,258.890015,126.400002,33.59,100.110001,246.059998,166.119995,146.720001,97.089996,45.52,158.800003,64.599998,197.899994,76.949997
06/10/17,155.300003,91.550003,258.579987,126.93,33.75,100.07,246.020004,165.850006,146.479996,96.919998,45.490002,159.600006,64.550003,198.059998,73.199997
09/10/17,155.839996,91.690002,258.390015,126.879997,33.759998,99.57,242.800003,165.710007,147.389999,96.410004,45.41,160.119995,64.330002,196.300003,70.870003
10/10/17,155.899994,91.889999,260.929993,128.190002,33.549999,99.580002,242.600006,165.160004,148.5,97.129997,45.869999,160.580002,64.459999,194.679993,69.849998
11/10/17,156.550003,91.959999,261.440002,128.600006,33.59,98.550003,242.399994,165.25,147.619995,96.839996,46.099998,163.149994,63.779999,195.259995,68.919998
12/10/17,156,91.610001,261.910004,129.990005,33.259998,96.93,239.800003,164.589996,147.029999,95.989998,46.110001,163.910004,63.830002,192.919998,69
13/10/17,156.990005,92.860001,260.73999,130.710007,33.470001,97.379997,238.529999,164.470001,147.100006,95.860001,46.18,165.369995,63.389999,192.520004,67.559998
16/10/17,159.880005,91.959999,259.75,131.470001,33.540001,98.129997,242.410004,164.220001,146.830002,97.839996,46.619999,165.009995,63.34,193.199997,67.309998
17/10/17,160.470001,91.690002,258.619995,130.539993,33.599998,98.360001,236.089996,163.350006,146.539993,97.620003,46.52,165.399994,63.220001,203.889999,67.400002
18/10/17,159.759995,92.080002,260.040009,131.289993,33.549999,98.25,242.029999,163.449997,159.529999,97.989998,46.400002,165.770004,63.509998,205.229996,67.739998
19/10/17,155.979996,91.900002,259.040009,131.550003,33.75,99.010002,239.990005,163.240005,160.899994,98.110001,46.59,166.5,63.75,203.25,67.199997
20/10/17,156.25,92.089996,264.75,131.360001,34.25,99.400002,244.729996,163.429993,162.070007,99.510002,46.380001,166.300003,63.880001,207.490005,68.059998
23/10/17,156.169998,92.379997,262.320007,131.679993,34.349998,98.699997,242.130005,164.740005,159.550003,99.339996,46.32,163.339996,63.400002,207.009995,67.510002
24/10/17,157.100006,93.860001,266,138.240005,34.580002,98.290001,244.839996,166.029999,155.880005,100.919998,46.18,163.880005,63.110001,208.149994,67.290001
25/10/17,156.410004,93.529999,258.420013,136.839996,34.299999,97.800003,241.710007,166.070007,153.5,101.019997,46.049999,163.580002,62.450001,207.559998,69.360001
26/10/17,157.410004,95.690002,259.269989,136.940002,34.27,98.559998,241.720001,167.649994,153.600006,101.739998,46.23,164.009995,61.990002,209.149994,67.110001
27/10/17,163.050003,95.790001,256.459991,137.809998,34.43,98.309998,241.710007,167.339996,153.679993,101.769997,46.07,165.389999,58.240002,212.600006,64.480003
30/10/17,166.720001,95.07,259.25,136.490005,34.040001,98.040001,240.889999,165.309998,154.360001,101.410004,45.860001,166.229996,54.709999,209.389999,66.260002
31/10/17,169.039993,95.519997,257.980011,135.800003,34.150002,97.809998,242.479996,165.779999,154.059998,100.610001,45.98,166.910004,55.09,210.220001,66.269997
01/11/17,166.889999,95.790001,258.5,136.289993,34.619999,99.029999,244.259995,165.380005,154.029999,100.919998,45.799999,166.369995,55.34,209.529999,67.010002
02/11/17,168.110001,95.980003,262.630005,136.470001,34.209999,98.349998,246.880005,162.710007,153.350006,101.589996,45.880001,168.100006,55.369999,211.100006,66.779999
03/11/17,172.5,96.43,261.75,136.630005,34.470001,98.639999,244.399994,164.389999,151.580002,101.410004,45.970001,168.649994,56.060001,212.869995,66.870003
06/11/17,174.25,96.290001,264.070007,137.710007,34.41,100.639999,243.490005,164.220001,150.839996,100.779999,45.470001,170.070007,55.880001,212.119995,65.940002
07/11/17,174.809998,95.370003,266.130005,138.809998,34.400002,101.610001,239.809998,163.660004,151.350006,98.75,45.939999,170.770004,55.59,212.699997,67.919998
08/11/17,176.240005,95.129997,265.570007,137.289993,34.5,101.18,241.25,164.050003,151.570007,97.639999,46.18,170.100006,56.580002,210.770004,68.900002
09/11/17,175.880005,93.75,262.700012,135.339996,34.049999,102.68,240.789993,163.270004,150.300003,97.629997,46.23,167,56.209999,211.559998,69.540001
10/11/17,174.669998,93.519997,260.850006,136.479996,33.990002,104.779999,240.149994,164.110001,149.160004,97.510002,46.540001,165.589996,55.48,211.070007,70.989998
13/11/17,173.970001,93.900002,262.420013,136.529999,33.950001,104.739998,240.270004,165.350006,148.399994,97.860001,46.720001,167.369995,55.099998,212.660004,70.370003
14/11/17,171.339996,93.760002,261.76001,137.539993,34.040001,103.169998,237.240005,168.059998,148.889999,97.269997,47.43,168.110001,54.990002,211.710007,70.589996
15/11/17,169.080002,93.260002,262.859985,134.100006,34.110001,103.690002,237.610001,165.470001,147.100006,98.190002,46.810001,167.320007,54.799999,209.860001,70.199997
16/11/17,171.100006,93.559998,263.700012,136.360001,35.880001,103.599998,239.369995,167.5,149.119995,98.470001,46.549999,168.089996,55.169998,211.130005,71.300003
17/11/17,170.149994,93.690002,262.26001,136.130005,35.900002,103.440002,238.020004,167.740005,148.970001,98.139999,45.709999,166.720001,55.200001,209.899994,71.25
20/11/17,169.979996,93.949997,264.630005,136.910004,36.5,102.75,238.130005,170.449997,150.509995,99.010002,45.459999,166.929993,54.099998,210.25,70.779999
21/11/17,173.139999,94.410004,266.98999,137.600006,36.650002,103,238.020004,172.860001,151.949997,98.93,45.779999,168.300003,54.27,212.600006,71.160004
22/11/17,174.960007,93.82,265.149994,138.009995,36.450001,102.739998,236.429993,172.059998,151.770004,98.639999,45.84,169.050003,54.369999,211.220001,71.330002
24/11/17,174.970001,93.480003,265.880005,137.389999,36.490002,102.639999,235.949997,172.330002,151.839996,98.32,45.880001,169.110001,54.349998,212.509995,70.279999
27/11/17,174.089996,93.470001,265.579987,137.190002,36.869999,102.790001,235.110001,174.160004,151.979996,97.93,45.900002,168.960007,54.549999,212.399994,69.389999
28/11/17,173.070007,95.279999,267.98999,138.990005,37.73,103.410004,239.410004,176.570007,152.470001,101.360001,45.830002,171.339996,54.93,216.139999,72.239998
29/11/17,169.479996,96.599998,269.299988,138.059998,37.48,105.239998,241.360001,177.25,153.550003,103.730003,45.5,170.429993,55.360001,222.880005,71.919998
30/11/17,171.850006,97.709999,276.799988,141.149994,37.299999,104.82,247.639999,179.820007,153.970001,104.519997,45.77,171.970001,55.27,228.169998,72.760002
01/12/17,171.050003,97.860001,271.380005,141.520004,37.599998,105.25,248.949997,180.419998,154.759995,104.790001,45.970001,172.869995,55.869999,226.779999,71.449997
04/12/17,169.800003,98.589996,277.970001,141.5,37.720001,110.220001,250.649994,184.899994,156.460007,106.949997,46.23,170.649994,56.220001,221.419998,71.57
05/12/17,169.639999,98.709999,275.540009,140.139999,37.310001,107.220001,248.330002,182.850006,155.350006,105.720001,46.259998,172.990005,55.77,220.089996,70.18
06/12/17,169.009995,98.209999,278.269989,140.339996,37.41,105.459999,245.949997,180.800003,154.100006,104.93,46.450001,173.479996,54.349998,219.940002,71.050003
07/12/17,169.320007,98.580002,281.970001,142.889999,37.400002,105.260002,248.559998,182,153.570007,104.620003,45.779999,172.910004,54.77,220.149994,69.610001
08/12/17,169.369995,98.550003,285.899994,143.860001,37.610001,104.230003,250.350006,183.410004,154.809998,105.93,45.310001,173.149994,55.57,223.910004,71.550003
11/12/17,172.669998,99,283.160004,143.770004,37.959999,106.830002,250.130005,182.25,155.410004,105.620003,45.330002,173.25,56.34,222.770004,71.879997
12/12/17,171.699997,99.370003,289.940002,143.419998,37.91,107.43,257.679993,181.800003,156.740005,106.849998,45.290001,172.229996,57.07,222.490005,72.010002
13/12/17,172.270004,97.779999,291.839996,148.570007,38.150002,107.610001,255.559998,183.029999,153.910004,105.510002,45.900002,173.550003,56.91,224.350006,71.720001
14/12/17,172.220001,97.150002,293.880005,146.279999,37.900002,110.57,255.479996,182.130005,154,104.660004,46.029999,173.139999,56.009998,221.25,70.360001
15/12/17,173.970001,98.519997,293.940002,146.690002,38.189999,111.269997,257.170013,182.580002,152.5,106.139999,46.189999,174.059998,56.240002,221.820007,71.940002
18/12/17,176.419998,99.68,296.140015,149.770004,38.48,111.029999,260.019989,184.729996,153.330002,106.959999,45.93,174.199997,56.220001,222.669998,72.550003
19/12/17,174.539993,99.150002,297.25,150.910004,38.299999,111.809998,256.480011,185.979996,153.229996,106.510002,46.130001,173.389999,56.23,222.039993,72.190002
20/12/17,174.350006,98.510002,297.899994,152.520004,38.740002,109.690002,255.179993,187.309998,152.949997,106.139999,46.080002,172.169998,56.110001,222.380005,72.720001
21/12/17,175.009995,98.5,295.029999,154.639999,38.529999,109.57,261.01001,188.080002,151.5,107.830002,45.599998,171.850006,56.599998,221.690002,73.25
22/12/17,175.009995,98.739998,295.100006,155.75,38.549999,108.669998,258.970001,188.130005,152.5,107.449997,45.59,171.419998,56.360001,220,72.709999
26/12/17,170.570007,98.57,295.359985,156.440002,38.48,108.120003,257.720001,190.360001,152.830002,107.019997,45.810001,171.289993,56.34,219.600006,73.300003
27/12/17,170.600006,99.129997,295.619995,157.520004,38.560001,107.639999,255.949997,190.190002,153.130005,107.220001,45.93,172.669998,56.34,220.419998,72.860001
28/12/17,171.080002,99.699997,296.350006,158.419998,38.59,107.769997,256.5,189.779999,154.039993,107.790001,45.720001,173.100006,56.599998,222.770004,72.940002
29/12/17,169.229996,99.309998,294.910004,157.580002,38.299999,107.510002,254.759995,189.529999,153.419998,106.940002,45.880001,172.119995,56.27,220.460007,72.620003
02/01/18,172.259995,98.940002,296.839996,157.039993,38.860001,111.800003,255.669998,188.029999,154.25,107.949997,45.540001,173.220001,56.220001,221.160004,74.949997
03/01/18,172.229996,99.550003,297.799988,157.279999,39.169998,112.279999,253.289993,189.009995,158.490005,108.059998,45.439999,172.490005,56.139999,223.479996,75.510002
04/01/18,173.029999,100.849998,296.670013,159.440002,38.990002,112.230003,256.829987,190.509995,161.699997,109.040001,46.080002,173.699997,57.049999,224.449997,71.599998
05/01/18,175,101.080002,308.839996,161.960007,39.529999,111.620003,255.520004,192.5,162.490005,108.339996,46.07,174.050003,56.990002,228.729996,72.919998
08/01/18,174.350006,100.150002,310.149994,166.029999,39.939999,110.019997,251.809998,192.039993,163.470001,108.5,46,173.929993,56.66,224.759995,73.849998
09/01/18,174.330002,100.519997,318.429993,166.429993,39.689999,109.940002,253.940002,193.100006,163.830002,109.050003,46.23,173.539993,56.799999,225.880005,73.419998
10/01/18,174.289993,101.220001,320.26001,165.869995,39.91,109.470001,254.330002,191.800003,164.179993,110.25,46.07,173.509995,57.299999,224.199997,74.080002
11/01/18,175.279999,100.730003,328.119995,169.199997,40.099998,110.989998,255.130005,194.679993,164.199997,110.839996,46.040001,173.389999,57.599998,225.389999,75.379997
12/01/18,177.089996,100.970001,336.209991,170.300003,40.869999,112.470001,257.029999,196.419998,163.139999,112.669998,46.150002,173.570007,58.66,228.639999,76.07
16/01/18,176.190002,100.339996,335.160004,169.309998,40.540001,110.690002,258.459991,196.309998,163.850006,112.269997,46.529999,173.679993,62.07,232.899994,76.029999
17/01/18,179.100006,100.760002,351.01001,168.5,41.200001,111.970001,253.649994,199.820007,168.649994,112.989998,46.82,174.979996,62.029999,238.429993,75.779999
18/01/18,179.259995,99.860001,340.160004,168.830002,41.299999,110.419998,250.970001,198.330002,169.119995,113.260002,46.880001,174.570007,61.130001,243.160004,76
19/01/18,178.460007,98.029999,337.730011,170.410004,41.290001,110.589996,256.119995,201.330002,162.369995,113.010002,47.16,176.119995,61.279999,243.350006,76.470001
22/01/18,177,98.32,338,170.889999,41.66,111.099998,261.519989,204.460007,162.600006,114.330002,47.380001,176.210007,61.25,243.559998,77.400002
23/01/18,177.039993,97.980003,335.589996,169.429993,42.099998,110.410004,260.089996,204.899994,166.25,114.209999,47.450001,176.809998,61.700001,245.210007,77.019997
24/01/18,174.220001,99.300003,334.690002,168.339996,42.169998,110.5,265.679993,206.220001,165.369995,115.669998,47.830002,176.119995,61.18,244.850006,77.330002
25/01/18,171.110001,99.690002,343.109985,169.369995,41.900002,110.550003,269.029999,205.369995,165.470001,115.699997,47.84,175.660004,61.299999,245.179993,78.269997
26/01/18,171.509995,99.629997,343.220001,167.059998,42.560001,112.190002,268.140015,207.229996,167.339996,116.32,48.529999,178.360001,62.040001,248.470001,79.150002
29/01/18,167.960007,99.410004,340.820007,162.580002,42.849998,111.540001,272.480011,204.919998,166.800003,116.199997,47.700001,177.770004,61.630001,247.410004,80.269997
30/01/18,166.970001,98.709999,337.709991,163.759995,42.25,110.110001,268.940002,201.809998,163.619995,115.110001,47.41,172.479996,60.650002,236.649994,76.129997
31/01/18,167.429993,99.400002,354.369995,162.779999,41.540001,108.669998,267.890015,200.899994,163.699997,115.669998,47.59,171.139999,59.25,236.779999,75.260002
01/02/18,167.779999,100,356.940002,162.240005,41.700001,110.489998,272.230011,199.899994,162.399994,116.870003,47.450001,171.899994,59.860001,235.220001,76.059998
02/02/18,160.5,96.68,348.910004,157.490005,40.93,108.699997,260.040009,193.970001,159.029999,114.279999,46.73,169.380005,58.560001,231.880005,73.559998
05/02/18,156.490005,92.010002,328.880005,151.080002,38.779999,104.699997,249.110001,183.110001,152.529999,108.800003,44.889999,163.850006,56.400002,220.020004,70.43
06/02/18,163.029999,94.18,340.910004,156.410004,40.169998,106.169998,258.700012,191.039993,155.339996,112.110001,44.669998,165.179993,55.459999,225.179993,71.790001
07/02/18,159.539993,93.610001,348.119995,154.339996,40.34,104.760002,257.100006,191.289993,153.850006,112.870003,44.560001,165.710007,55.880001,225.820007,71.529999
08/02/18,155.149994,88.339996,329.660004,145.990005,38.77,101.349998,246.350006,181.220001,147.589996,107.879997,43.099998,158.970001,54.73,216.460007,68.220001
09/02/18,156.410004,91.720001,332.829987,149.210007,39.529999,103.089996,249.300003,184.119995,149.509995,110.040001,43.130001,160.800003,54.869999,220.960007,68.459999
12/02/18,162.710007,94.699997,343.799988,152.289993,40.599998,103.389999,253.160004,184.059998,151.399994,111.739998,43.970001,163.899994,55.43,225.690002,68.459999
13/02/18,164.339996,94.559998,343.160004,153.970001,41.23,104.120003,255.529999,183.720001,150.75,112.43,44.189999,162.399994,54.900002,226.639999,68.290001
14/02/18,167.369995,96.230003,344.850006,158.059998,42.09,104.599998,262.579987,184.690002,154.759995,115.029999,44.099998,159.990005,54.900002,228.779999,68.489998
15/02/18,172.990005,96.559998,356.459991,159.979996,44.080002,105.18,267.679993,185.270004,156.009995,115.510002,44.779999,160.779999,55.990002,226.020004,69.779999
16/02/18,172.429993,96.790001,355.040009,156.289993,44.330002,106.529999,267.619995,186.970001,156.179993,114.68,44.98,157.789993,56.290001,229.369995,70.919998
20/02/18,171.850006,97.190002,353.350006,155.559998,44.060001,105.980003,264.890015,186.710007,155.160004,114.709999,43.990002,157.160004,54.98,226.660004,70.910004
21/02/18,171.070007,97.5,352.369995,155.229996,43.310001,105.050003,263.399994,183.059998,153.960007,115.190002,43.34,158.639999,54.549999,225.130005,69.629997
22/02/18,172.5,97.349998,355.920013,158.860001,42.939999,105.239998,261.429993,185.470001,153.179993,114.980003,43.52,160.660004,54.57,227.089996,69.669998
23/02/18,175.5,98.800003,356.660004,162.410004,44,107.25,266.769989,188.350006,155.520004,117.309998,44.040001,163.059998,54.869999,230.160004,70.360001
26/02/18,178.970001,101.639999,363.480011,163.690002,45.360001,109.809998,271.26001,188.460007,158.580002,118.769997,44.029999,163.580002,56.060001,234.059998,70.599998
27/02/18,178.389999,99.580002,364.640015,161.259995,45.040001,104.870003,267.929993,184.979996,156.550003,117.360001,43.619999,160.660004,54.720001,232.520004,69.139999
28/02/18,178.119995,97.510002,362.209991,154.630005,44.779999,103.160004,262.929993,182.270004,155.830002,115.5,43.220001,157.740005,54.220001,226.160004,68.889999
01/03/18,175,95.139999,349.690002,150.229996,43.799999,102.57,256.779999,179.639999,153.809998,113.43,43.43,155.699997,53.700001,224.449997,70.199997
02/03/18,176.210007,95.599998,344.670013,146.380005,44.060001,102.989998,258.119995,178.460007,154.490005,113.32,43.720001,148.270004,54.360001,225.190002,70.580002
05/03/18,176.820007,96.660004,352.75,151.119995,44.52,103.410004,263.119995,181.740005,156.949997,115.059998,43.889999,151.029999,54.400002,228.380005,70.550003
06/03/18,176.669998,96.07,348.920013,153.75,44.290001,104.940002,266.929993,181.639999,155.720001,115.160004,43.93,151.199997,54.299999,226.179993,69.790001
07/03/18,175.029999,95.639999,347.040009,151.509995,44.200001,103.589996,265.350006,178.580002,158.320007,114.730003,43.82,152.380005,54.470001,227.270004,69.5
08/03/18,176.940002,96.589996,348.730011,153.589996,44.34,104.029999,266.339996,177.940002,156.210007,114.739998,44.450001,154.440002,54.759998,224.729996,68.970001
09/03/18,179.979996,99.050003,354.519989,158.25,45.369999,104.730003,270.769989,182.160004,159.309998,118.040001,44.82,157.240005,55.139999,225.429993,70.599998
12/03/18,181.720001,97.669998,344.190002,154.5,45.549999,105.169998,273.380005,179.710007,160.259995,117.660004,44.529999,157.740005,55.360001,222.770004,70.150002
13/03/18,179.970001,95.370003,338.670013,153.690002,45.16,103.730003,268.529999,178.350006,159.320007,116.25,44.57,158.220001,55.369999,226.940002,69.860001
14/03/18,178.440002,94.529999,330.26001,152.539993,45.279999,103.900002,264.429993,177.410004,158.119995,114.949997,43.779999,158.240005,54.799999,225.380005,68.550003
15/03/18,178.649994,94.389999,329.980011,154.570007,45.330002,103.239998,266.609985,178.070007,159.610001,115.239998,43.669998,161.610001,55.25,229.479996,67.379997
16/03/18,178.020004,95.610001,330.470001,156.460007,45.009998,102.870003,267.600006,178.960007,160.259995,115.440002,43.459999,162.360001,55.669998,227.860001,67.57
19/03/18,175.300003,94.839996,331.76001,152.149994,44.27,101.480003,262.529999,177.100006,157.350006,114.529999,43.259998,159.009995,54.630001,225.050003,66.620003
20/03/18,175.240005,94.949997,337.630005,154.059998,44.369999,101.349998,263.190002,178.160004,156.199997,114.639999,43.16,159.380005,54.639999,226.779999,66.050003
21/03/18,171.270004,94.739998,337.100006,155.800003,44.310001,101.82,261.850006,178.020004,156.690002,114.739998,43,158.660004,54.689999,222.820007,66.269997
22/03/18,168.850006,91.410004,319.609985,146.899994,43.07,100.599998,252.600006,175.289993,152.089996,109.949997,42.759998,157.039993,54.119999,215.210007,65.830002
23/03/18,164.940002,90.449997,321,144.289993,42.419998,98.540001,245.259995,171.800003,148.889999,107.010002,42.330002,154.979996,53.41,212.550003,65.43
26/03/18,172.770004,92.620003,328.970001,149.190002,44.060001,100.650002,254.880005,176.380005,153.369995,110.309998,42.689999,158.009995,54.040001,219.070007,67.470001
27/03/18,168.339996,91.419998,321.119995,146.990005,42.68,99.360001,247.259995,174.679993,151.910004,108.169998,42.889999,157.479996,53.75,217.960007,65.959999
28/03/18,166.479996,92.209999,320.019989,145.160004,41.66,98.540001,249.369995,174.759995,152.520004,108,43.32,158.410004,55.09,218.5,67.589996
29/03/18,167.779999,93.279999,327.880005,147.380005,42.889999,100.440002,251.860001,178.240005,153.429993,109.970001,43.43,156.380005,54.470001,214,65.470001
02/04/18,166.679993,91,322.440002,143.889999,41.009998,98.660004,247.350006,172.899994,150.070007,107.849998,42.669998,157.720001,53.27,217.199997,63.099998
03/04/18,168.389999,92.739998,330.820007,145.059998,41.380001,99.419998,250.580002,173.759995,149.850006,109.330002,43.380001,160.399994,54.09,224.580002,63.169998
04/04/18,171.610001,93.580002,327.440002,145.179993,41.200001,100.949997,252.619995,177.440002,154.119995,110.989998,44.240002,161.729996,54.540001,228.789993,65.510002
05/04/18,172.800003,94.199997,336.399994,148.130005,41.82,102.110001,255.809998,179.130005,154.029999,111.879997,44.400002,163.949997,54.529999,229.070007,64.650002
06/04/18,168.380005,91.910004,326.119995,142.990005,40.73,100.349998,249.970001,174.449997,150.570007,109.089996,43.919998,161.25,53.360001,223.960007,63.470001
09/04/18,170.050003,92.139999,322.480011,143.080002,41.169998,99.699997,252.190002,172.509995,152.690002,110.400002,43.830002,161.229996,56.16,222.729996,62.849998
10/04/18,173.25,93,334.829987,148.089996,42.509998,101.370003,256.570007,173.490005,155.389999,112.510002,43.990002,162.770004,56.490002,226.789993,63.759998
11/04/18,172.440002,91.599998,327.359985,146.789993,42.43,100.800003,252.940002,172.860001,155.360001,110.620003,43.990002,163.339996,56.200001,221.899994,64.110001
12/04/18,174.139999,93.349998,337.480011,150.139999,43.34,100.389999,259.589996,173.360001,158.070007,113.370003,44.029999,161.619995,56.740002,224.240005,64.040001
13/04/18,174.729996,93.029999,329.279999,150.229996,43,100.349998,255.919998,172.800003,156.710007,110.300003,44.509998,161.729996,57.169998,224.279999,63.82
16/04/18,175.820007,93.599998,331.769989,152.139999,43.299999,100.239998,257.880005,174.429993,157.889999,110.209999,44.68,161.630005,58.650002,230.320007,66.220001
17/04/18,178.240005,93.860001,336.720001,153.309998,44.59,102.169998,253.630005,174.910004,160.910004,110.209999,44.880001,162.550003,59.27,238.550003,65.970001
18/04/18,177.839996,95.150002,341,155.949997,44.630001,101.209999,254,179.850006,148.789993,109.32,44.509998,161.809998,58.919998,236.399994,66.260002
19/04/18,172.800003,102.370003,340.640015,155.699997,44.560001,100.889999,254.169998,177.080002,147.699997,111.720001,44.310001,159.529999,58.639999,235.759995,65.279999
20/04/18,165.720001,100.790001,338.670013,153.25,44.09,100.239998,251.960007,177.009995,144.899994,111.470001,43.740002,158.770004,58.830002,235.059998,63.919998
23/04/18,165.240005,100.610001,338.839996,153.990005,44.25,100.150002,246.669998,177.660004,145.860001,110.93,43.98,158.990005,60.25,234.339996,64.599998
24/04/18,162.940002,100.440002,329.059998,144.440002,43.740002,99.459999,242.490005,176.259995,145.559998,110.410004,43.07,157.320007,60.09,234.220001,65
25/04/18,163.649994,98.779999,342.859985,145.190002,43.709999,101.150002,239.229996,177.389999,145.940002,109.989998,42.43,155.940002,59.630001,234.899994,65.949997
26/04/18,164.220001,100.230003,342.790009,146.309998,44.209999,99.839996,240.089996,185.720001,146.720001,110.099998,42.75,158.899994,59.41,237.029999,66.739998
27/04/18,162.320007,99.610001,340.880005,144.720001,44.709999,99.230003,239.800003,186.460007,146.479996,109.400002,43.310001,158.300003,59.470001,240.179993,67.110001
30/04/18,165.259995,98.75,333.559998,144.360001,44.290001,100.330002,238.330002,184.800003,144.960007,108.779999,43.209999,167.440002,58.869999,236.399994,66.449997
01/05/18,169.100006,98.580002,329.540009,144.419998,44.830002,100.059998,236.669998,184.630005,145,108.779999,42.59,163.440002,57.98,236.850006,65.419998
02/05/18,176.570007,97.629997,324.190002,143.860001,43.860001,99.620003,234.050003,185.910004,142.449997,107.919998,42.060001,160.679993,57.299999,233.460007,63.650002
03/05/18,176.889999,97.139999,330.690002,143.779999,44.439999,98.760002,233.410004,183.190002,141.990005,107.239998,41.889999,160.080002,57.529999,234.149994,62.23
04/05/18,183.830002,98.349998,334.429993,146.369995,45.299999,101.150002,234.940002,185.029999,143.910004,108.43,42.360001,165.029999,57.75,235.899994,63.810001
07/05/18,185.160004,98.580002,340.429993,149.820007,45.73,102.480003,237.199997,183.559998,143.220001,109.370003,42.139999,165,57.380001,233.779999,62.299999
