Date,BA,CAT,CSCO,GS,IBM,JNJ,JPM,MCD,NKE,TRV,UNH,UTX,V,WBA,WMT
21/10/16,135.630005,86.330002,30.15,174.669998,149.630005,113.440002,68.489998,113.93,51.77,108.349998,145.369995,98.669998,82.349998,81.57,68.339996
24/10/16,137.449997,85.989998,30.459999,175.119995,150.570007,113.610001,68.870003,113.57,51.869999,109.07,144.690002,99.519997,83.169998,83.110001,69.190002
25/10/16,139.020004,84.480003,30.34,175.550003,150.880005,113.959999,68.800003,112.720001,51.049999,109.029999,143.779999,101.360001,82.029999,82.449997,69.360001
26/10/16,145.539993,84.129997,30.549999,177.070007,151.809998,114.559998,69.129997,112.110001,51.970001,108.82,142.229996,101.010002,81.75,82.300003,69.589996
27/10/16,143.309998,83.010002,30.379999,177.75,153.350006,115.699997,69.230003,112.080002,51.889999,108.019997,141.940002,100.07,81.919998,82.160004,69.830002
28/10/16,143.009995,83.879997,30.59,177.139999,152.610001,115.330002,69.110001,112.099998,52.02,108.43,140.350006,101.839996,82.220001,81.099998,69.989998
31/10/16,142.429993,83.459999,30.68,178.240005,153.690002,115.989998,69.260002,112.57,50.18,108.18,141.330002,102.199997,82.510002,82.730003,70.019997
01/11/16,142.410004,82.239998,30.48,178.059998,152.789993,115.339996,68.970001,112.25,49.619999,106.239998,139.429993,102.010002,81.620003,82.459999,69.300003
02/11/16,140.75,81.110001,30.389999,176.580002,151.949997,114.860001,68.68,112.389999,49.720001,105.620003,138.979996,101.540001,80.580002,81.93,69.449997
03/11/16,140.020004,81.269997,30.32,176.210007,152.369995,115.029999,68.379997,111.720001,49.73,105.720001,137.830002,101.050003,80.650002,80.779999,69.629997
04/11/16,139.539993,82.309998,30.190001,175.919998,152.429993,115.110001,67.760002,111.040001,49.959999,104.669998,137.710007,101.330002,80.360001,80.349998,69.160004
07/11/16,143.029999,83.75,30.940001,181.479996,155.720001,116.660004,69.879997,112.82,50.91,105.360001,141.929993,103.050003,82.510002,81.449997,69.779999
08/11/16,142.199997,84.68,31,181.919998,155.169998,117.050003,70.029999,114.110001,51.080002,108.010002,142.899994,103.370003,82.879997,80.089996,69.790001
09/11/16,145.089996,91.199997,31.360001,192.630005,154.809998,120.309998,73.25,114.980003,51.119999,106.940002,141.899994,104.809998,83.239998,81.540001,71.099998
10/11/16,147.690002,93.449997,31,200.869995,160.220001,119.540001,76.650002,114.510002,50.389999,109.620003,146.130005,108.410004,81.870003,80.870003,71.389999
11/11/16,148.520004,93.010002,31.360001,203.940002,161.270004,118.470001,76.690002,114.220001,50.77,110.279999,146.419998,108.860001,81.879997,81.050003,71.230003
14/11/16,149.990005,94.169998,31.370001,209.179993,158.210007,116.599998,79.510002,117.860001,50.209999,112.18,152.279999,107.860001,78.379997,81.760002,70.489998
15/11/16,148.110001,94.440002,31.700001,211.190002,158.669998,116.32,79.360001,118.32,50.130001,111.849998,152.229996,107.68,78.57,83.279999,71.419998
16/11/16,146.440002,93.349998,31.57,206.259995,159.289993,116.360001,77.400002,119.209999,50.68,111.349998,151.5,106.959999,80.080002,83.190002,71.389999
17/11/16,145.330002,92.779999,30.049999,209.630005,159.800003,116.57,78.019997,119.449997,51.59,111.18,150.770004,106.699997,81.07,83.989998,69.190002
18/11/16,146.350006,92.339996,30.18,210.350006,160.389999,115.360001,77.709999,120,51.099998,111.82,149.449997,106.5,80.82,83.269997,68.540001
21/11/16,147.020004,92.900002,30.049999,211.080002,162.770004,115,78.050003,119.5,51.279999,111.839996,150.410004,106.849998,81.690002,84.419998,69.370003
22/11/16,149.520004,93.620003,29.889999,211.110001,162.669998,112.739998,78.529999,119.690002,51.709999,112.400002,152.259995,106.940002,79.93,83.919998,70.120003
23/11/16,149.740005,96.18,29.709999,212.309998,161.979996,113.07,78.860001,120.139999,51.34,113.07,153.539993,108.110001,79.57,84.050003,70.830002
25/11/16,150.039993,95.809998,30.09,211.380005,163.139999,114.129997,78.830002,120.660004,51.52,113.449997,152.809998,108.779999,80.129997,84.43,71.230003
28/11/16,149.770004,94.900002,29.92,210.350006,164.520004,113.129997,78.32,121.82,51.009998,113.809998,152.110001,108.449997,79.080002,85.349998,71.190002
29/11/16,151.639999,94.040001,29.83,211.75,163.529999,112.480003,78.919998,120.68,50.630001,113.699997,157.589996,108.839996,79.150002,85.529999,71.370003
30/11/16,150.559998,95.559998,29.82,219.289993,162.220001,111.300003,80.169998,119.269997,50.07,113.349998,158.320007,107.720001,77.32,84.730003,70.43
01/12/16,152.389999,96.239998,29.450001,226.630005,159.820007,111.379997,81.790001,118.470001,50.650002,115.410004,160.940002,107.480003,75.43,84.220001,70.669998
02/12/16,152.25,95.139999,29.25,223.360001,160.020004,111.959999,81.599998,118.239998,50.459999,115.650002,160.729996,108.220001,75.720001,85.110001,70.879997
05/12/16,152.160004,94.449997,29.530001,228.550003,159.839996,111.940002,83.260002,119.290001,51.849998,115.870003,157.630005,107.419998,77.309998,85,69.940002
06/12/16,152.240005,95.220001,29.33,231.380005,160.350006,112.059998,83.690002,119.25,50.57,116.830002,157.320007,107.43,77.110001,84.709999,70.360001
07/12/16,154.139999,97.330002,29.950001,235.559998,164.789993,111.099998,84.07,119.919998,52.099998,117.989998,159.399994,109.68,79.309998,84.989998,70.599998
08/12/16,155.389999,96.269997,29.950001,241.449997,165.360001,110.989998,85.120003,120.449997,51.549999,118.379997,159.320007,108.43,79.279999,84.279999,70.339996
09/12/16,156.490005,95.529999,30.059999,241.850006,166.520004,112.260002,85.489998,121.260002,51.720001,119.190002,160.119995,109.790001,79.139999,86.389999,70.080002
12/12/16,157.160004,95.080002,30.17,237.169998,165.5,115.360001,84.730003,121.739998,51.540001,120.910004,159.490005,110.389999,78.5,86.639999,71.669998
13/12/16,156.660004,96.019997,30.59,238.550003,168.289993,115.889999,84.760002,122.68,52.299999,121.43,160.539993,110.309998,79.199997,87.730003,71.800003
14/12/16,154.470001,93.739998,30.459999,239.929993,168.509995,114.989998,84.730003,122.839996,51.790001,120.370003,159.860001,109.269997,79.129997,85.739998,71.339996
15/12/16,153.770004,94.529999,30.629999,243,168.020004,115.889999,86,122.360001,51.290001,120.400002,160.619995,108.129997,79.5,85.720001,71.080002
16/12/16,154.5,92.580002,30.59,238.899994,166.729996,115.879997,84.940002,123.239998,50.919998,121.599998,163.940002,108.519997,78.349998,86.080002,70.980003
19/12/16,156.179993,92.709999,30.75,239.070007,166.679993,116.019997,85.43,122.989998,50.849998,121.75,161.539993,110.82,78.099998,86.059998,71.580002
20/12/16,156.389999,94.339996,30.559999,243.089996,167.600006,115.660004,86.529999,123.330002,51.790001,122.440002,161.589996,110.650002,78.360001,86.279999,71.82
21/12/16,157.479996,93.82,30.42,241.440002,167.330002,115.309998,86.75,123.18,52.299999,122.57,161.330002,110.489998,78.139999,85.849998,71.239998
22/12/16,157.460007,94.120003,30.459999,240.119995,167.059998,115.440002,86.889999,123.720001,52.139999,122.120003,161.580002,110.459999,77.900002,84.269997,69.589996
23/12/16,157.809998,94.32,30.530001,240.970001,166.710007,115.959999,87.050003,123.139999,51.91,122.120003,163.029999,110.650002,78.150002,84.279999,69.540001
27/12/16,157.479996,94.550003,30.68,241.559998,167.139999,115.910004,87.129997,123.07,51.290001,121.980003,162.639999,110.980003,78.349998,84.489998,69.699997
28/12/16,156.100006,93.150002,30.42,240.649994,166.190002,115.099998,86.5,122.68,51.02,122.080002,161.440002,110.190002,78.300003,83.589996,69.309998
29/12/16,155.690002,93.290001,30.459999,238.179993,166.600006,115.489998,85.889999,122.790001,51.060001,122.290001,161.039993,110.550003,78.330002,83.480003,69.260002
30/12/16,155.679993,92.739998,30.219999,239.449997,165.990005,115.209999,86.290001,121.720001,50.830002,122.419998,160.039993,109.620003,78.019997,82.760002,69.120003
03/01/17,156.970001,93.989998,30.540001,241.570007,167.190002,115.839996,87.230003,119.620003,51.98,120.900002,161.449997,110.830002,79.5,82.959999,68.660004
04/01/17,158.619995,93.57,30.1,243.130005,169.259995,115.650002,86.910004,119.480003,53.07,120.25,161.910004,110.900002,80.150002,82.980003,69.059998
05/01/17,158.710007,93,30.17,241.320007,168.699997,116.860001,86.110001,119.699997,53.060001,118.330002,162.179993,111.349998,81.089996,83.029999,69.209999
06/01/17,159.100006,93.040001,30.23,244.899994,169.529999,116.300003,86.120003,120.760002,53.91,118.269997,162.410004,112.550003,82.209999,83.099998,68.260002
09/01/17,158.320007,92.370003,30.18,242.889999,167.649994,116.279999,86.18,120.43,53.380001,117.32,161.949997,111.5,81.75,82.550003,68.709999
10/01/17,159.070007,93.830002,30.379999,242.570007,165.520004,116.160004,86.43,120.25,53.110001,117.18,161.580002,111.260002,81.309998,82.669998,68.230003
11/01/17,159.399994,94.650002,30.15,245.759995,167.75,114.730003,87.080002,120.879997,52.689999,117.650002,161.889999,111,81.800003,84.43,68.529999
12/01/17,158.289993,93.989998,30.040001,243.839996,167.949997,114.620003,86.239998,122.099998,52.400002,116.75,162.360001,110.82,81.370003,83.919998,67.970001
13/01/17,158.830002,94.480003,30.07,244.300003,167.339996,114.599998,86.699997,121.5,52.919998,117.050003,161.800003,110.220001,81.169998,83.82,67.129997
17/01/17,157.669998,93.57,29.99,235.740005,167.889999,114.870003,83.550003,122.75,53.650002,117.459999,160.660004,109.970001,81.260002,84.220001,68.419998
18/01/17,158.320007,93.330002,30.030001,234.289993,166.800003,114.699997,83.940002,122.709999,53.27,118.540001,157.740005,110.419998,81.589996,84.120003,68.110001
19/01/17,159,93.379997,29.98,231.410004,166.809998,114.199997,83.300003,122.18,52.93,117.989998,158.699997,110.730003,81.730003,83.489998,67.620003
20/01/17,159.529999,94.580002,30.1,232.199997,170.550003,114.150002,83.669998,122.260002,53.200001,118.019997,158.660004,110.790001,81.839996,81.720001,67.18
23/01/17,157.839996,94.459999,30.27,232.669998,171.029999,113.910004,83.709999,121.379997,53.240002,118.040001,159.070007,110.339996,82.150002,81.550003,66.650002
24/01/17,160.550003,96.239998,30.6,233.679993,175.899994,111.760002,84.720001,121.050003,53.450001,116.839996,160.429993,111.610001,83.230003,81.230003,67.400002
25/01/17,167.360001,98.150002,30.700001,237.25,178.289993,112.800003,86.029999,121.790001,53.860001,117.669998,161.240005,110.959999,83.900002,82.029999,66.889999
26/01/17,169.119995,97.220001,30.74,239.580002,178.660004,111.839996,86.75,121.879997,53.650002,118.129997,162.75,110.360001,83.239998,81.269997,66.730003
27/01/17,167.699997,98.989998,30.98,236.949997,177.300003,113.379997,86.93,122.860001,53.189999,118.099998,162.990005,109.699997,83.769997,81.5,65.660004
30/01/17,165.570007,96.790001,30.83,233.899994,175.800003,113.129997,86.029999,123.019997,53.080002,117.510002,162.089996,109.169998,83.699997,81.480003,66.419998
31/01/17,163.419998,95.660004,30.719999,229.320007,174.520004,113.25,84.629997,122.57,52.900002,117.779999,162.100006,109.669998,82.709999,81.940002,66.739998
01/02/17,163.970001,95.110001,30.5,230.669998,174.289993,113.230003,84.949997,122.419998,53.02,116.540001,162.710007,108.18,82.440002,81.040001,66.230003
02/02/17,162.259995,93.769997,31.18,230.410004,174.580002,113.57,84.589996,123.220001,52.799999,117.629997,160.759995,108.360001,82.300003,80.589996,66.699997
03/02/17,162.399994,93.279999,31.32,240.949997,175.820007,113.639999,87.18,124.239998,52.360001,117.779999,161.869995,109.650002,86.080002,80.470001,66.5
06/02/17,163.979996,92.870003,31.299999,239.979996,175.860001,113.400002,86.769997,124.449997,52.799999,117.669998,160.509995,110.68,85.830002,80.800003,66.400002
07/02/17,166.5,93.309998,31.450001,239.619995,178.460007,113.480003,86.720001,124.589996,52.810001,117.760002,160.529999,111.25,85.779999,81.43,66.889999
08/02/17,163.809998,92.910004,31.27,237.729996,176.169998,113.400002,85.959999,124.669998,53.880001,117.809998,160.309998,110.400002,85.089996,81.529999,67.809998
09/02/17,164.279999,93.959999,31.5,241.550003,177.210007,114.080002,87.199997,124.480003,55.310001,118.779999,160.440002,110.089996,85.580002,82.379997,69.080002
10/02/17,166.229996,96.309998,31.51,242.720001,178.679993,115.239998,87,125.82,56.220001,119.730003,160.75,111.050003,85.900002,83.309998,68.019997
13/02/17,168.029999,98.5,31.969999,246.270004,179.360001,115.879997,88.150002,125.540001,56.09,119.709999,161.990005,112.019997,86.440002,83.43,67.769997
14/02/17,168.5,98.089996,32.310001,249.460007,180.130005,116.360001,89.559998,125.809998,56.450001,120.239998,163.130005,111.57,86.849998,83.790001,68.660004
15/02/17,169.300003,99.019997,32.82,250.539993,181.679993,117.199997,90.589996,126.480003,56.639999,120.980003,164.289993,111.910004,87.540001,84.25,68.690002
16/02/17,170.809998,98.260002,33.599998,249.440002,181.429993,118.080002,90.529999,126.699997,56.290001,121.790001,163.649994,112.07,87.410004,85.650002,68.870003
17/02/17,172.710007,98.849998,33.740002,250.380005,180.669998,118.860001,90.230003,127.800003,56.75,121.949997,157.619995,112.150002,87.459999,85.860001,69.370003
21/02/17,175.559998,98.099998,34.130001,251.759995,180.259995,119.660004,91.010002,128.039993,57.360001,121.550003,160.570007,112.5,87.919998,86.410004,71.449997
22/02/17,175.360001,98.199997,34.09,251.729996,181.149994,119.519997,91.059998,127.849998,58.240002,121.900002,160.570007,112.660004,87.800003,86.290001,71.709999
23/02/17,176.860001,95.550003,34.040001,251.190002,181.649994,121.699997,91.129997,128.270004,57.389999,122.360001,162.600006,112.089996,88.18,86.989998,71.309998
24/02/17,177.440002,95.480003,34.32,247.350006,181.350006,122.730003,90.330002,128.649994,57.860001,122.269997,163.059998,112.459999,88.43,87.610001,72.389999
27/02/17,179.429993,97.440002,34.259998,249.330002,179.399994,122.400002,90.43,126.989998,57.689999,122.040001,165.380005,112.809998,88,87.220001,71.739998
28/02/17,180.229996,96.660004,34.18,248.059998,179.820007,122.209999,90.620003,127.650002,57.16,122.239998,165.380005,112.550003,87.940002,86.379997,70.93
01/03/17,183.910004,98.580002,34.439999,252.710007,181.949997,123.860001,93.599998,129.050003,57.950001,124.989998,167.940002,113.68,88.989998,86.769997,70.449997
02/03/17,182.990005,94.360001,34.389999,251.059998,180.529999,123.629997,92.139999,128.229996,57.799999,124.519997,167.309998,112.690002,88.529999,86.739998,70.760002
03/03/17,182.179993,95.120003,34.290001,252.889999,180.050003,123.790001,92.800003,127.900002,56.700001,124.129997,168.199997,112.339996,88.790001,85.889999,70.029999
06/03/17,180.929993,95.660004,34.189999,252.009995,180.470001,123.709999,91.919998,128.029999,56.77,122.32,168.699997,111.660004,88.940002,85.879997,69.879997
07/03/17,182.020004,95.93,34.200001,250.899994,180.380005,123.830002,91.410004,128.070007,56.549999,122.139999,168.300003,112.279999,89.059998,85.989998,69.870003
08/03/17,181.740005,93.230003,34.02,250.240005,179.449997,124.099998,91.209999,128.089996,56.509998,121.239998,167.910004,111.75,88.959999,85.160004,69.800003
09/03/17,180.570007,91.389999,34.07,250.179993,177.179993,125.949997,91.57,128.139999,56.360001,121.900002,168.009995,111.93,89.110001,85.309998,69.860001
10/03/17,178.699997,92.309998,34.259998,248.380005,177.830002,126.209999,91.279999,127.980003,56.43,122.830002,169.979996,112.139999,89.730003,85.629997,70.099998
13/03/17,179.050003,92.639999,34.099998,248.160004,176.460007,126.68,91.360001,127.610001,56.669998,122.150002,170.210007,112.309998,90.110001,85.610001,69.949997
14/03/17,178.729996,91.860001,34.119999,247.720001,175.720001,127.050003,91.510002,127.800003,57.279999,122.620003,169.059998,111.830002,89.550003,85.400002,70.720001
15/03/17,178.710007,93.360001,34.240002,246.779999,175.809998,128.960007,91.730003,127.879997,57.66,122.989998,171.779999,113.080002,89.919998,85.800003,70.580002
16/03/17,178.190002,92.849998,34.23,248.220001,177.240005,128.460007,91.639999,127.980003,57.599998,122.739998,171.300003,112.339996,90.040001,85.669998,70.440002
17/03/17,180.100006,92.910004,34.23,243.940002,175.649994,128.059998,90.68,128.639999,57.799999,123.139999,169.699997,113.449997,90.239998,85.910004,69.889999
20/03/17,179.389999,95.400002,34.279999,242.139999,175.699997,128.070007,90.029999,128.779999,58.68,122.360001,168,113.510002,89.18,84.629997,69.980003
21/03/17,175.960007,92.43,33.880001,233,173.880005,127.25,87.389999,128.520004,58.009998,121.690002,167.699997,112.160004,88.059998,83.209999,69.900002
22/03/17,176.979996,92.43,34.099998,231.070007,174.779999,126.260002,87.529999,129.100006,53.919998,122.029999,167.029999,111.93,88.519997,83.029999,70.25
23/03/17,177.259995,92.230003,33.959999,231.899994,174.820007,125.900002,87.389999,129,55.369999,121.290001,165.289993,111.839996,88.860001,82.980003,69.860001
24/03/17,175.820007,92.150002,34.080002,228.410004,173.830002,125.480003,87.290001,129.339996,56.360001,120.769997,165,111.800003,89.190002,82.970001,69.610001
27/03/17,176.100006,91.510002,33.990002,225.479996,173.770004,125.800003,87.239998,129.490005,55.93,121.010002,164.600006,111.830002,88.949997,83.559998,69.660004
28/03/17,177.360001,92.949997,34.02,229.330002,174.509995,125.660004,88.599998,129.449997,56.619999,121.800003,165.350006,112.739998,89.120003,83.739998,70.32
29/03/17,177.630005,92.860001,33.740002,228.449997,173.940002,124.919998,88.269997,128.839996,56.68,120.529999,163.440002,112.059998,89.18,83.769997,70.739998
30/03/17,177.979996,93.220001,33.740002,231.220001,173.860001,124.660004,89.029999,129.320007,56.040001,121.029999,164.990005,112.449997,89.010002,83.309998,71.589996
31/03/17,176.860001,92.760002,33.799999,229.720001,174.139999,124.550003,87.839996,129.610001,55.73,120.540001,164.009995,112.209999,88.870003,83.050003,72.080002
03/04/17,176.649994,92.269997,33.580002,228.960007,174.5,124.690002,87.519997,129.610001,55.560001,120.379997,165.589996,111.93,89.360001,82.949997,71.830002
04/04/17,178.699997,94.129997,33.41,229.259995,174.520004,124.68,87.309998,129.289993,55.040001,120.610001,164.970001,112.989998,88.779999,82.5,72.010002
05/04/17,177.080002,94.239998,33,227.660004,172.880005,124.800003,86.190002,130.410004,54.98,120.910004,165.369995,112.5,89.029999,81.169998,71.650002
06/04/17,177.369995,95.82,33.080002,228.639999,172.449997,125.050003,86.480003,130.149994,55.139999,120.540001,165.339996,112.410004,89.089996,81.660004,71.43
07/04/17,178.850006,95.519997,32.959999,227.880005,172.139999,124.919998,86.18,129.960007,55.110001,120.150002,166.020004,112.989998,88.739998,82.330002,72.900002
10/04/17,177.559998,97.139999,33.009998,228.889999,171.199997,124.339996,85.879997,129.979996,54.900002,121.110001,165.479996,112.879997,88.860001,82.510002,73.059998
11/04/17,178.570007,97.099998,32.919998,227.740005,170.580002,124.220001,85.730003,131.199997,54.919998,121.190002,165.830002,113.139999,88.849998,82.68,73.43
12/04/17,176.050003,94.860001,32.619999,225.75,170.660004,125.400002,85.400002,131.259995,55.57,121.459999,165.559998,112.239998,88.68,82.57,73.440002
13/04/17,175.619995,93.099998,32.419998,223.320007,169.529999,124.989998,84.400002,130.759995,55.34,120.529999,164.960007,112.089996,88.870003,82.480003,73.150002
17/04/17,179.020004,94.139999,32.610001,226.259995,171.100006,125.720001,85.860001,131.350006,56.240002,121.919998,167.179993,113.269997,89.809998,83.129997,73.489998
18/04/17,177.850006,94.389999,32.669998,215.589996,170.050003,121.82,85.160004,132.300003,56.110001,120.75,168.589996,113.559998,89.730003,82.82,73.889999
19/04/17,178.399994,93.470001,32.650002,214.089996,161.690002,121.370003,84.459999,132.639999,55.860001,120.400002,169.25,112.919998,89.75,83.510002,74.07
20/04/17,179.300003,94.660004,32.830002,218.059998,162.300003,121.870003,85.550003,133.270004,56.400002,118.879997,171.539993,113.940002,91.150002,84.139999,74.800003
21/04/17,180.380005,94.32,32.82,216.860001,160.380005,121.760002,84.519997,133.410004,55.849998,119.099998,171.160004,114.989998,91.150002,84.029999,74.940002
24/04/17,182.059998,96.809998,33.279999,223.220001,160.75,122.889999,87.5,134.229996,55.470001,120.57,172.330002,116.32,91.849998,84.279999,74.779999
25/04/17,183.509995,104.419998,33.419998,226.630005,160.389999,123.43,88.260002,141.699997,55.450001,121.32,174.039993,116.870003,92.110001,85.919998,75.050003
26/04/17,181.710007,104.660004,33.400002,226.199997,160.059998,123.510002,88.43,140.839996,55.16,122.010002,174.380005,118.199997,91.82,85.919998,75.43
27/04/17,183.220001,102.68,33.75,225.809998,160.320007,123.739998,87.610001,140.869995,55.470001,122.160004,174.630005,118.779999,91.599998,85.889999,75.440002
28/04/17,184.830002,102.260002,34.07,223.800003,160.289993,123.470001,87,139.929993,55.41,121.660004,174.880005,118.989998,91.220001,86.540001,75.18
01/05/17,182.389999,102,33.970001,224.850006,158.839996,123.339996,87.059998,141.149994,54.990002,121.18,174.589996,118.919998,91.260002,86.459999,75.230003
02/05/17,183.440002,101.510002,34.240002,225.119995,159.100006,123.699997,86.5,141.229996,55.07,120.360001,174.139999,119.32,92.540001,85.809998,75.519997
03/05/17,183.389999,101.540001,34.25,226.309998,158.630005,123.330002,87,142.619995,54.529999,120.809998,172.539993,120.300003,92.440002,85.790001,75.760002
04/05/17,183.070007,99.389999,34.18,226.589996,159.050003,123.949997,87.099998,143.449997,54.470001,120.809998,174.020004,121,92.620003,86.050003,76.339996
05/05/17,185.009995,99.639999,34.389999,226.869995,155.050003,123.510002,87,143.960007,53.950001,121.300003,174.119995,121.349998,92.089996,85.889999,76.5
08/05/17,186.020004,99.370003,34.290001,225.029999,153.029999,123.25,87.099998,144.240005,54.299999,121.010002,174.440002,121.080002,91.919998,85.839996,76.120003
09/05/17,186.910004,99.290001,33.900002,223.759995,152.110001,123.209999,86.75,144.360001,54.889999,119.949997,173.240005,121.459999,92,85.980003,76.720001
10/05/17,183.179993,100.360001,33.740002,224.880005,151.25,122.809998,87.43,144.520004,54.560001,120.690002,173.389999,121.019997,92.25,85.620003,76.699997
11/05/17,183.940002,100.989998,33.630001,224.759995,150.649994,123.199997,87.160004,144.210007,54.240002,120.540001,173.320007,121.279999,92.099998,85.5,76.129997
12/05/17,183.25,100.709999,33.450001,222.820007,150.369995,123.639999,86.919998,145.360001,54.200001,120.589996,171.809998,120.830002,92.730003,85.25,75.709999
15/05/17,182.389999,102.419998,34.23,225.119995,151.509995,126.989998,87.339996,146.279999,53.77,120.25,171.529999,120.919998,93.230003,84.959999,76.290001
16/05/17,182.699997,102.339996,34.299999,225.600006,153.679993,127.769997,87.610001,147.289993,52.779999,119.93,168.119995,121.400002,93.150002,84.510002,75.110001
17/05/17,178.779999,100.139999,33.82,213.720001,150.929993,126.669998,84.269997,146.410004,51.799999,120.25,168.860001,119.580002,91.760002,81.730003,75.120003
18/05/17,177.399994,100.220001,31.379999,215.160004,150.779999,126.970001,83.959999,147.009995,51.68,120.879997,171.449997,119.370003,91.709999,81.449997,77.540001
19/05/17,180.759995,102.43,31.209999,215.389999,151.979996,127,84.779999,148.149994,51.77,120.790001,172.589996,121.160004,92.480003,80.610001,78.769997
22/05/17,183.669998,102.290001,31.59,216.020004,152.639999,127.260002,84.699997,148.190002,51.57,121.650002,174.699997,121.660004,93.309998,81.339996,78.550003
23/05/17,183.490005,103.629997,31.76,219.639999,152.029999,127.519997,85.760002,147.820007,52.200001,121.660004,175.220001,122.07,93.860001,81.239998,78.489998
24/05/17,185.25,103.949997,31.49,223.830002,152.509995,127.510002,85.709999,149.5,52.009998,122.050003,175.589996,122.080002,94.809998,80.580002,78.150002
25/05/17,187.070007,105.019997,31.440001,222.470001,153.199997,127.529999,85.349998,149.779999,52.349998,123.720001,178.050003,122.25,95.040001,80.75,78.309998
26/05/17,186.589996,105.660004,31.5,223.529999,152.490005,126.919998,85.360001,149.860001,52.59,123.660004,177.5,121.849998,94.669998,81.25,78.129997
30/05/17,186.880005,105.470001,31.68,218.419998,151.729996,127.110001,83.900002,149.929993,52.919998,123.730003,176.589996,121.269997,94.720001,80.160004,78.150002
31/05/17,187.630005,105.43,31.530001,211.259995,152.630005,128.25,82.150002,150.889999,52.990002,124.849998,175.179993,121.279999,95.230003,81.019997,78.599998
01/06/17,187.320007,105.650002,31.82,215.009995,152.669998,128.779999,83.059998,152.389999,52.299999,125.400002,179.580002,121.790001,95.400002,82.18,79.809998
02/06/17,190.229996,105.949997,31.98,213.309998,152.050003,130.080002,82.639999,153.740005,52.98,125.150002,179.389999,122.120003,96.150002,83.099998,79.620003
05/06/17,188.949997,105.199997,31.76,213.990005,152.410004,130.360001,82.790001,152.789993,53.009998,125.379997,179.369995,120.980003,96.550003,83.379997,80.260002
06/06/17,186.75,104.550003,31.559999,214.529999,152.369995,130.830002,82.959999,151.229996,52.48,124.029999,180.820007,120.120003,95.790001,81.449997,78.93
07/06/17,188.100006,103.510002,31.610001,215.779999,150.979996,130.75,83.910004,151.940002,53.23,123.5,183.210007,119.779999,96.089996,81.459999,79.150002
08/06/17,189.929993,105.010002,31.610001,218.759995,152.100006,130.550003,84.949997,151.429993,53.200001,123.779999,181.690002,119.940002,96.089996,81.470001,78.93
09/06/17,190.029999,105.919998,31.370001,222.440002,154.100006,131.529999,86.959999,151.479996,53.459999,125.230003,181.460007,120.639999,94.559998,80.989998,79.419998
12/06/17,190,106.07,31.25,221.910004,155.179993,131.820007,86.980003,148.470001,54.029999,125.669998,179.25,119.879997,93.5,81.809998,79.239998
13/06/17,191.089996,105.75,31.700001,224.199997,154.25,132.020004,87.269997,149.820007,54.310001,126.099998,181.050003,120.059998,95.080002,81.800003,79.519997
14/06/17,192.380005,104.709999,31.6,226.509995,153.809998,132.770004,87.089996,150.679993,54.66,127.959999,182.360001,120.010002,95.32,82.879997,79.900002
15/06/17,195.449997,106.400002,31.58,223.229996,154.220001,133.039993,86.57,151.169998,52.900002,129.020004,180.380005,120.75,94.169998,82.559998,78.910004
16/06/17,196.440002,107.599998,31.629999,221.809998,155.380005,134.350006,86.18,151.990005,51.099998,129.440002,181.630005,120.43,94.169998,78.440002,75.239998
19/06/17,199.080002,107.489998,31.99,226.130005,154.839996,134.070007,88.07,153.139999,52.02,128.270004,183.020004,121.849998,94.790001,79.809998,75.5
20/06/17,198.330002,107.040001,31.85,225.100006,154.949997,134.220001,87.519997,154.070007,51.560001,128.75,183.270004,121.510002,94.379997,78.300003,75.540001
21/06/17,199.169998,103.470001,31.84,222.490005,153.789993,134.910004,87.120003,153.729996,52.59,128.580002,184.919998,121.75,94.540001,78.120003,76.239998
22/06/17,199.440002,103.839996,31.85,219.770004,154.399994,136.050003,87.019997,154.800003,52.400002,128.309998,186.5,122.169998,93.949997,76.370003,75.519997
23/06/17,202.229996,104.110001,32.09,217.190002,154.110001,136.429993,86.860001,154.639999,52.849998,127.660004,185.25,122.220001,95.580002,76.339996,74.839996
26/06/17,199.979996,104.25,32.240002,220.440002,155.229996,136.339996,87.239998,153.960007,53.279999,127.949997,185.119995,121.870003,95.220001,77.529999,75.5
27/06/17,198.889999,103.93,31.76,220.279999,154.75,135.009995,88.050003,153.720001,52.950001,127.379997,184.600006,121.589996,94.900002,77.260002,76.010002
28/06/17,199.619995,106.449997,32.080002,223.220001,155.320007,133.820007,89.82,154.300003,53.360001,127.779999,185.699997,122.5,96.230003,77.089996,76.510002
29/06/17,197.460007,105.639999,31.41,224.410004,154.130005,132.639999,91.150002,153.130005,53.169998,126.389999,185.270004,121.650002,94.419998,78.370003,75.93
30/06/17,197.75,107.459999,31.299999,221.899994,153.830002,132.289993,91.400002,153.160004,59,126.529999,185.419998,122.110001,93.779999,78.309998,75.68
03/07/17,198.589996,106.970001,31.33,227.279999,155.580002,132.899994,92.75,152.5,58.650002,127.339996,186.649994,122.080002,93.349998,78.129997,75.360001
05/07/17,201.809998,107.489998,31.110001,228.039993,153.669998,133.639999,93.68,153.070007,57.560001,126.370003,188.25,122.790001,94.010002,78.639999,75.32
06/07/17,201.479996,106.510002,30.719999,226.690002,152.360001,132.520004,93.379997,153.089996,57.16,126.18,186.940002,121.889999,93.25,77.720001,75.470001
