Date,BA,CAT,CVX,GS,INTC,JPM,MCD,MSFT,NKE,PFE,UNH,VZ,WBA,XOM,MMM
07/11/16,143.029999,83.75,106.849998,181.479996,34.689999,69.879997,112.82,60.419998,50.91,30.379999,141.929993,47.459999,81.449997,85.449997,169.740005
08/11/16,142.199997,84.68,107.290001,181.919998,34.740002,70.029999,114.110001,60.470001,51.080002,30,142.899994,47.650002,80.089996,85.309998,171.029999
09/11/16,145.089996,91.199997,107.639999,192.630005,34.75,73.25,114.980003,60.169998,51.119999,32.119999,141.899994,47.860001,81.540001,86.25,170.389999
10/11/16,147.690002,93.449997,107.790001,200.869995,34.5,76.650002,114.510002,58.700001,50.389999,33.490002,146.130005,46.689999,80.870003,87.050003,174.279999
11/11/16,148.520004,93.010002,106.639999,203.940002,34.610001,76.690002,114.220001,59.02,50.77,32.59,146.419998,46.689999,81.050003,85.669998,175.080002
14/11/16,149.990005,94.169998,106.589996,209.179993,34.48,79.510002,117.860001,58.119999,50.209999,32.380001,152.279999,46.18,81.760002,85.279999,172.910004
15/11/16,148.110001,94.440002,108.959999,211.190002,34.91,79.360001,118.32,58.869999,50.130001,32.23,152.229996,47.369999,83.279999,86.82,174.240005
16/11/16,146.440002,93.349998,108.349998,206.259995,34.84,77.400002,119.209999,59.650002,50.68,31.959999,151.5,47.93,83.190002,85.75,172.009995
17/11/16,145.330002,92.779999,108.120003,209.630005,35.02,78.019997,119.449997,60.639999,51.59,31.73,150.770004,47.84,83.989998,85.230003,172.770004
18/11/16,146.350006,92.339996,109.199997,210.350006,34.950001,77.709999,120,60.349998,51.099998,31.48,149.449997,48.07,83.269997,85.279999,172.960007
21/11/16,147.020004,92.900002,110.18,211.080002,34.98,78.050003,119.5,60.860001,51.279999,31.57,150.410004,48.310001,84.419998,86.489998,171.520004
22/11/16,149.520004,93.620003,110.620003,211.110001,35.48,78.529999,119.690002,61.119999,51.709999,31.33,152.259995,49.490002,83.919998,86.68,171.910004
23/11/16,149.740005,96.18,111,212.309998,35.200001,78.860001,120.139999,60.400002,51.34,31.42,153.539993,50.23,84.050003,86.919998,172.25
25/11/16,150.039993,95.809998,111,211.380005,35.439999,78.830002,120.660004,60.529999,51.52,31.690001,152.809998,50.669998,84.43,87.120003,173.490005
28/11/16,149.770004,94.900002,110.5,210.350006,35.509998,78.32,121.82,60.610001,51.009998,31.540001,152.110001,51.119999,85.349998,86.470001,172.5
29/11/16,151.639999,94.040001,109.339996,211.75,35.310001,78.919998,120.68,61.09,50.630001,31.92,157.589996,50.959999,85.529999,85.900002,172.770004
30/11/16,150.559998,95.559998,111.559998,219.289993,34.700001,80.169998,119.269997,60.259998,50.07,32.139999,158.320007,49.900002,84.730003,87.300003,171.740005
01/12/16,152.389999,96.239998,113.290001,226.630005,33.759998,81.790001,118.470001,59.200001,50.650002,31.459999,160.940002,49.869999,84.220001,87.239998,172.630005
02/12/16,152.25,95.139999,113,223.360001,34.16,81.599998,118.239998,59.25,50.459999,31.629999,160.729996,49.810001,85.110001,87.040001,172.429993
05/12/16,152.160004,94.449997,113.25,228.550003,34.389999,83.260002,119.290001,60.220001,51.849998,31.59,157.630005,49.75,85,87.480003,171.619995
06/12/16,152.240005,95.220001,112.760002,231.380005,34.720001,83.690002,119.25,59.950001,50.57,31.559999,157.320007,50.360001,84.709999,87.559998,171.800003
07/12/16,154.139999,97.330002,114.440002,235.559998,35.5,84.07,119.919998,61.369999,52.099998,31.190001,159.399994,51.380001,84.989998,88.07,176.050003
08/12/16,155.389999,96.269997,115.169998,241.449997,35.700001,85.120003,120.449997,61.009998,51.549999,30.940001,159.320007,51.130001,84.279999,88.32,175.880005
09/12/16,156.490005,95.529999,115.809998,241.850006,35.759998,85.489998,121.260002,61.970001,51.720001,31.700001,160.119995,51.490002,86.389999,89,178.490005
12/12/16,157.160004,95.080002,117.150002,237.169998,35.970001,84.730003,121.739998,62.169998,51.540001,32.400002,159.490005,51.759998,86.639999,90.980003,179.639999
13/12/16,156.660004,96.019997,117.419998,238.550003,36.799999,84.760002,122.68,62.98,52.299999,32.830002,160.539993,52.360001,87.730003,92.580002,178.830002
14/12/16,154.470001,93.739998,115.959999,239.929993,36.549999,84.730003,122.839996,62.68,51.790001,32.82,159.860001,51.630001,85.739998,90.580002,176.600006
15/12/16,153.770004,94.529999,117.050003,243,36.790001,86,122.360001,62.580002,51.290001,32.75,160.619995,51.810001,85.720001,90.889999,176.020004
16/12/16,154.5,92.580002,118.080002,238.899994,36.310001,84.940002,123.239998,62.299999,50.919998,32.84,163.940002,52.27,86.080002,91.18,177.449997
19/12/16,156.179993,92.709999,117.650002,239.070007,36.889999,85.43,122.989998,63.619999,50.849998,32.830002,161.539993,52.91,86.059998,90.419998,178.160004
20/12/16,156.389999,94.339996,117.949997,243.089996,37.209999,86.529999,123.330002,63.540001,51.790001,32.849998,161.589996,53.119999,86.279999,90.43,178.649994
21/12/16,157.479996,93.82,117.910004,241.440002,36.98,86.75,123.18,63.540001,52.299999,32.400002,161.330002,52.970001,85.849998,90.279999,178.429993
22/12/16,157.460007,94.120003,118.769997,240.119995,36.93,86.889999,123.720001,63.549999,52.139999,32.34,161.580002,53.650002,84.269997,90.870003,179.199997
23/12/16,157.809998,94.32,118.419998,240.970001,36.970001,87.050003,123.139999,63.240002,51.91,32.48,163.029999,53.68,84.279999,90.709999,178.75
27/12/16,157.479996,94.550003,118.220001,241.559998,37.07,87.129997,123.07,63.279999,51.290001,32.529999,162.639999,53.639999,84.489998,90.75,178.919998
28/12/16,156.100006,93.150002,117.910004,240.649994,36.630001,86.5,122.68,62.990002,51.02,32.349998,161.440002,53.439999,83.589996,90.300003,178.080002
29/12/16,155.690002,93.290001,117.82,238.179993,36.66,85.889999,122.790001,62.900002,51.060001,32.490002,161.039993,53.740002,83.480003,90.349998,178.410004
30/12/16,155.679993,92.739998,117.699997,239.449997,36.27,86.290001,121.720001,62.139999,50.830002,32.48,160.039993,53.380001,82.760002,90.260002,178.570007
03/01/17,156.970001,93.989998,117.849998,241.570007,36.599998,87.230003,119.620003,62.580002,51.98,33,161.449997,54.580002,82.959999,90.889999,178.050003
04/01/17,158.619995,93.57,117.82,243.130005,36.41,86.910004,119.480003,62.299999,53.07,33.290001,161.910004,54.52,82.980003,89.889999,178.320007
05/01/17,158.710007,93,117.309998,241.320007,36.349998,86.110001,119.699997,62.299999,53.060001,33.610001,162.179993,54.639999,83.029999,88.550003,177.710007
06/01/17,159.100006,93.040001,116.839996,244.899994,36.48,86.120003,120.760002,62.84,53.91,33.48,162.410004,53.259998,83.099998,88.5,178.229996
09/01/17,158.320007,92.370003,115.839996,242.889999,36.610001,86.18,120.43,62.639999,53.380001,33.470001,161.949997,52.68,82.550003,87.040001,177.270004
10/01/17,159.070007,93.830002,114.959999,242.570007,36.540001,86.43,120.25,62.619999,53.110001,33.439999,161.580002,52.759998,82.669998,85.93,176.580002
11/01/17,159.399994,94.650002,115.93,245.759995,36.950001,87.080002,120.879997,63.189999,52.689999,32.830002,161.889999,52.459999,84.43,86.809998,177.889999
12/01/17,158.289993,93.989998,116.160004,243.839996,36.709999,86.239998,122.099998,62.610001,52.400002,32.599998,162.360001,52.68,83.919998,86.339996,177.440002
13/01/17,158.830002,94.480003,116.379997,244.300003,36.790001,86.699997,121.5,62.700001,52.919998,32.52,161.800003,52.549999,83.82,86.349998,177.389999
17/01/17,157.669998,93.57,116.279999,235.740005,36.799999,83.550003,122.75,62.529999,53.650002,32.060001,160.660004,52.740002,84.220001,87.360001,177.259995
18/01/17,158.320007,93.330002,115.940002,234.289993,36.759998,83.940002,122.709999,62.5,53.27,32.029999,157.740005,52.25,84.120003,86.279999,178.490005
19/01/17,159,93.379997,115.580002,231.410004,36.57,83.300003,122.18,62.299999,52.93,31.700001,158.699997,52.360001,83.489998,84.730003,178.679993
20/01/17,159.529999,94.580002,115.599998,232.199997,36.939999,83.669998,122.260002,62.740002,53.200001,31.77,158.660004,52.720001,81.720001,85.889999,178.490005
23/01/17,157.839996,94.459999,115.389999,232.669998,36.77,83.709999,121.379997,62.959999,53.240002,31.459999,159.070007,52.41,81.550003,84.970001,178.509995
24/01/17,160.550003,96.239998,116.370003,233.679993,37.619999,84.720001,121.050003,63.52,53.450001,31.15,160.429993,50.119999,81.230003,85.089996,175.970001
25/01/17,167.360001,98.150002,117.239998,237.25,37.799999,86.029999,121.790001,63.68,53.860001,31.290001,161.240005,49.77,82.029999,85.339996,176.729996
26/01/17,169.119995,97.220001,116.550003,239.580002,37.560001,86.75,121.879997,64.269997,53.650002,31.280001,162.75,49.119999,81.269997,85.599998,176.820007
27/01/17,167.699997,98.989998,113.790001,236.949997,37.98,86.93,122.860001,65.779999,53.189999,31.42,162.990005,49.599998,81.5,85.510002,177.479996
30/01/17,165.570007,96.790001,111.82,233.899994,37.419998,86.029999,123.019997,65.129997,53.080002,31.309999,162.089996,49.369999,81.480003,84.860001,175.419998
31/01/17,163.419998,95.660004,111.349998,229.320007,36.82,84.629997,122.57,64.650002,52.900002,31.73,162.100006,49.009998,81.940002,83.889999,174.820007
01/02/17,163.970001,95.110001,111,230.669998,36.52,84.949997,122.419998,63.580002,53.02,31.67,162.710007,48.389999,81.040001,82.940002,175.169998
02/02/17,162.259995,93.769997,112.209999,230.410004,36.68,84.589996,123.220001,63.169998,52.799999,31.73,160.759995,48.279999,80.589996,83.449997,174.179993
03/02/17,162.399994,93.279999,113.57,240.949997,36.52,87.18,124.239998,63.68,52.360001,32.09,161.869995,48.580002,80.470001,83.540001,175.039993
06/02/17,163.979996,92.870003,112.980003,239.979996,36.27,86.769997,124.449997,63.639999,52.799999,32.23,160.509995,48.029999,80.800003,83.309998,175.100006
07/02/17,166.5,93.309998,111.389999,239.619995,36.349998,86.720001,124.589996,63.43,52.810001,32.080002,160.529999,48.040001,81.43,82.769997,175.759995
08/02/17,163.809998,92.910004,111.580002,237.729996,36.380001,85.959999,124.669998,63.34,53.880001,32.139999,160.309998,48.369999,81.529999,81.480003,177.070007
09/02/17,164.279999,93.959999,112.260002,241.550003,35.459999,87.199997,124.480003,64.059998,55.310001,32.380001,160.440002,48.810001,82.379997,81.839996,178.179993
10/02/17,166.229996,96.309998,113.050003,242.720001,35.34,87,125.82,64,56.220001,32.349998,160.75,48.98,83.309998,82.519997,179
13/02/17,168.029999,98.5,113.910004,246.270004,35.799999,88.150002,125.540001,64.720001,56.09,32.610001,161.990005,48.549999,83.43,83,181.020004
14/02/17,168.5,98.089996,112.519997,249.460007,35.93,89.559998,125.809998,64.57,56.450001,32.75,163.130005,48.27,83.790001,82.82,181.600006
15/02/17,169.300003,99.019997,112.57,250.539993,36.049999,90.589996,126.480003,64.529999,56.639999,33.509998,164.289993,48.080002,84.25,83.160004,181.699997
16/02/17,170.809998,98.260002,110.68,249.440002,36.41,90.529999,126.699997,64.519997,56.290001,33.619999,163.649994,48.459999,85.650002,82.300003,183.410004
17/02/17,172.710007,98.849998,110.330002,250.380005,36.48,90.230003,127.800003,64.620003,56.75,33.619999,157.619995,49.189999,85.860001,81.760002,182.949997
21/02/17,175.559998,98.099998,111.720001,251.759995,36.52,91.010002,128.039993,64.489998,57.360001,33.619999,160.570007,49.43,86.410004,81.889999,183.369995
22/02/17,175.360001,98.199997,110.379997,251.729996,36.07,91.059998,127.849998,64.360001,58.240002,33.59,160.570007,49.669998,86.290001,80.93,186.039993
23/02/17,176.860001,95.550003,111.019997,251.190002,36.18,91.129997,128.270004,64.620003,57.389999,34.060001,162.600006,50.310001,86.989998,81.779999,187.190002
24/02/17,177.440002,95.480003,110.120003,247.350006,36.529999,90.330002,128.649994,64.620003,57.860001,34.259998,163.059998,50.599998,87.610001,81.080002,187.410004
27/02/17,179.429993,97.440002,111.75,249.330002,36.509998,90.43,126.989998,64.230003,57.689999,34.279999,165.380005,49.939999,87.220001,81.540001,186.910004
28/02/17,180.229996,96.660004,112.5,248.059998,36.200001,90.620003,127.650002,63.98,57.16,34.119999,165.380005,49.630001,86.379997,81.32,186.350006
01/03/17,183.910004,98.580002,113.879997,252.710007,35.93,93.599998,129.050003,64.940002,57.950001,34.419998,167.940002,49.810001,86.769997,83.019997,189.860001
02/03/17,182.990005,94.360001,113.360001,251.059998,35.91,92.139999,128.229996,64.010002,57.799999,34.509998,167.309998,49.98,86.739998,83.300003,189.889999
03/03/17,182.179993,95.120003,113.550003,252.889999,35.900002,92.800003,127.900002,64.25,56.700001,34.52,168.199997,50.09,85.889999,82.459999,189.309998
06/03/17,180.929993,95.660004,113.169998,252.009995,35.57,91.919998,128.029999,64.269997,56.77,34.349998,168.699997,50.029999,85.879997,82.830002,188.899994
07/03/17,182.020004,95.93,111.809998,250.899994,35.799999,91.410004,128.070007,64.400002,56.549999,33.990002,168.300003,49.439999,85.989998,82.519997,189.089996
08/03/17,181.740005,93.230003,109.610001,250.240005,35.619999,91.209999,128.089996,64.989998,56.509998,33.91,167.910004,49.16,85.160004,81.029999,189.509995
09/03/17,180.570007,91.389999,110.040001,250.179993,35.82,91.57,128.139999,64.730003,56.360001,34.049999,168.009995,49.279999,85.309998,81.669998,189.899994
10/03/17,178.699997,92.309998,110.610001,248.380005,35.91,91.279999,127.980003,64.93,56.43,34.110001,169.979996,49.349998,85.629997,81.610001,191.210007
